User ID,Subscription Type,Join Date,Last Payment Date,Country,Age,Device,NumericalDate,Label
2242,Basic,30-10-22,10-07-23,Spain,50,Smart TV,191,highly_interested
2243,Standard,04-11-22,09-07-23,United States,47,Laptop,190,highly_interested
2244,Premium,05-11-22,12-07-23,Canada,40,Smart TV,193,highly_interested
2245,Basic,07-11-22,10-07-23,United States,35,Smart TV,191,highly_interested
2246,Basic,08-11-22,10-07-23,United States,37,Smart TV,191,highly_interested
2247,Basic,09-11-22,10-07-23,Canada,30,Tablet,191,highly_interested
2248,Standard,10-11-22,11-07-23,United Kingdom,47,Tablet,192,highly_interested
2249,Premium,11-11-22,10-07-23,Australia,35,Smartphone,191,highly_interested
2250,Basic,10-11-22,11-07-23,Germany,33,Tablet,192,highly_interested
2251,Basic,10-11-22,09-07-23,France,51,Laptop,190,highly_interested
2252,Premium,11-11-22,11-07-23,Brazil,31,Tablet,192,highly_interested
2253,Standard,07-11-22,11-07-23,Mexico,48,Laptop,192,highly_interested
2254,Standard,04-11-22,11-07-23,Spain,40,Laptop,192,highly_interested
2255,Basic,31-10-22,09-07-23,Italy,41,Laptop,190,highly_interested
2256,Premium,29-10-22,11-07-23,Spain,41,Laptop,192,highly_interested
2257,Standard,20-10-22,10-07-23,Spain,28,Laptop,191,highly_interested
2258,Basic,14-10-22,11-07-23,United States,45,Laptop,192,highly_interested
2259,Standard,12-10-22,10-07-23,Canada,32,Laptop,191,highly_interested
2260,Premium,01-10-22,11-07-23,United States,31,Tablet,192,highly_interested
2261,Basic,25-09-22,10-07-23,United States,40,Tablet,191,highly_interested
2262,Premium,23-09-22,10-07-23,Canada,40,Smartphone,191,highly_interested
2263,Standard,19-09-22,09-07-23,United Kingdom,50,Tablet,190,highly_interested
2264,Basic,02-09-22,12-07-23,Australia,41,Smartphone,193,highly_interested
2265,Standard,30-08-22,10-07-23,Germany,43,Tablet,191,highly_interested
2266,Premium,16-08-22,09-07-23,France,43,Tablet,190,highly_interested
2267,Basic,15-08-22,10-07-23,Brazil,36,Smartphone,191,highly_interested
2268,Standard,16-08-22,11-07-23,Mexico,48,Smart TV,192,highly_interested
2269,Premium,01-08-22,10-07-23,Spain,33,Smartphone,191,highly_interested
2270,Basic,27-07-22,14-07-23,Italy,30,Smart TV,195,highly_interested
2271,Premium,26-07-22,10-07-23,Spain,37,Laptop,191,highly_interested
2272,Basic,26-07-22,11-07-23,Spain,49,Smart TV,192,highly_interested
2273,Standard,27-07-22,11-07-23,United States,47,Smartphone,192,highly_interested
2274,Standard,26-07-22,13-07-23,Canada,45,Tablet,194,highly_interested
2275,Basic,23-07-22,09-07-23,United States,50,Smart TV,190,highly_interested
2276,Premium,20-07-22,11-07-23,United States,36,Smartphone,192,highly_interested
2277,Basic,14-07-22,10-07-23,Canada,37,Smart TV,191,highly_interested
2278,Standard,14-07-22,12-07-23,United Kingdom,38,Tablet,193,highly_interested
2279,Premium,14-07-22,10-07-23,Australia,40,Smart TV,191,highly_interested
2280,Basic,13-07-22,12-07-23,Germany,38,Smart TV,193,highly_interested
2281,Premium,14-07-22,10-07-23,France,46,Tablet,191,highly_interested
2282,Basic,15-07-22,11-07-23,Brazil,40,Smartphone,192,highly_interested
2283,Standard,16-07-22,10-07-23,Mexico,34,Smart TV,191,highly_interested
2284,Standard,18-07-22,12-07-23,Spain,39,Smartphone,193,highly_interested
2285,Basic,19-07-22,10-07-23,Italy,47,Smartphone,191,highly_interested
2286,Premium,22-07-22,12-07-23,Spain,41,Laptop,193,highly_interested
2287,Basic,27-07-22,09-07-23,Spain,47,Tablet,190,highly_interested
2288,Standard,02-08-22,13-07-23,United States,50,Smartphone,194,highly_interested
2289,Premium,10-08-22,10-07-23,Canada,31,Tablet,191,highly_interested
2290,Basic,15-08-22,11-07-23,United States,41,Smartphone,192,highly_interested
2291,Premium,18-08-22,11-07-23,United States,31,Laptop,192,highly_interested
2292,Basic,20-08-22,14-07-23,Canada,41,Smart TV,195,highly_interested
2293,Standard,23-08-22,11-07-23,United Kingdom,28,Tablet,192,highly_interested
2294,Standard,24-08-22,10-07-23,Australia,40,Smartphone,191,highly_interested
2295,Basic,30-08-22,13-07-23,Germany,34,Smart TV,194,highly_interested
2296,Premium,06-09-22,13-07-23,France,37,Smartphone,194,highly_interested
2297,Basic,13-09-22,10-07-23,Brazil,30,Laptop,191,highly_interested
2298,Standard,18-09-22,10-07-23,Mexico,32,Tablet,191,highly_interested
2299,Premium,22-09-22,12-07-23,Spain,41,Smartphone,193,highly_interested
2300,Basic,28-09-22,12-07-23,Italy,42,Tablet,193,highly_interested
2301,Premium,03-10-22,09-07-23,Spain,40,Laptop,190,highly_interested
2302,Basic,05-10-22,10-07-23,Spain,30,Smartphone,191,highly_interested
2303,Standard,09-10-22,12-07-23,United States,43,Laptop,193,highly_interested
2304,Standard,15-10-22,11-07-23,Canada,31,Tablet,192,highly_interested
2305,Basic,16-10-22,09-07-23,United States,45,Smartphone,190,highly_interested
2306,Premium,18-10-22,11-07-23,United States,33,Smart TV,192,highly_interested
2307,Basic,19-10-22,12-07-23,Canada,41,Smartphone,193,highly_interested
2308,Standard,22-10-22,11-07-23,United Kingdom,37,Smart TV,192,highly_interested
2309,Premium,23-10-22,09-07-23,Australia,40,Smartphone,190,highly_interested
2310,Basic,29-10-22,12-07-23,Germany,36,Tablet,193,highly_interested
2311,Premium,30-10-22,11-07-23,France,28,Smart TV,192,highly_interested
2312,Basic,03-11-22,11-07-23,Brazil,38,Smartphone,192,highly_interested
2313,Standard,04-11-22,09-07-23,Mexico,36,Tablet,190,highly_interested
2314,Standard,05-11-22,12-07-23,Spain,47,Smart TV,193,highly_interested
2315,Basic,07-11-22,10-07-23,Italy,35,Laptop,191,highly_interested
2316,Premium,09-11-22,11-07-23,Spain,29,Tablet,192,highly_interested
2317,Basic,10-11-22,10-07-23,Spain,49,Smart TV,191,highly_interested
2318,Standard,11-11-22,12-07-23,United States,34,Smart TV,193,highly_interested
2319,Premium,11-11-22,11-07-23,Canada,37,Smart TV,192,highly_interested
2320,Basic,10-11-22,11-07-23,United States,50,Smart TV,192,highly_interested
2321,Basic,11-11-22,09-07-23,United States,38,Smart TV,190,highly_interested
2322,Basic,12-11-22,11-07-23,Canada,37,Smart TV,192,highly_interested
2323,Standard,07-11-22,11-07-23,United Kingdom,34,Laptop,192,highly_interested
2324,Premium,04-11-22,11-07-23,Australia,30,Smart TV,192,highly_interested
2325,Basic,03-11-22,11-07-23,Germany,35,Laptop,192,highly_interested
2326,Basic,01-11-22,11-07-23,France,39,Tablet,192,highly_interested
2327,Premium,29-10-22,11-07-23,Brazil,47,Tablet,192,highly_interested
2328,Standard,26-10-22,11-07-23,Mexico,40,Laptop,192,highly_interested
2329,Standard,25-10-22,10-07-23,Spain,33,Smart TV,191,highly_interested
2330,Basic,22-10-22,13-07-23,Italy,32,Smartphone,194,highly_interested
2331,Premium,16-10-22,10-07-23,Spain,32,Smart TV,191,highly_interested
2332,Standard,15-10-22,10-07-23,Spain,30,Smart TV,191,highly_interested
2333,Basic,19-09-22,11-07-23,United States,49,Tablet,192,highly_interested
2334,Standard,16-09-22,12-07-23,Canada,39,Smartphone,193,highly_interested
2335,Premium,08-09-22,10-07-23,United States,45,Laptop,191,highly_interested
2336,Basic,21-08-22,12-07-23,United States,43,Smartphone,193,highly_interested
2337,Premium,20-08-22,10-07-23,Canada,41,Smartphone,191,highly_interested
2338,Standard,10-08-22,11-07-23,United Kingdom,38,Tablet,192,highly_interested
2339,Basic,31-07-22,11-07-23,Australia,34,Smartphone,192,highly_interested
2340,Standard,30-07-22,14-07-23,Germany,38,Laptop,195,highly_interested
2341,Premium,31-07-22,10-07-23,France,48,Tablet,191,highly_interested
2342,Basic,30-07-22,12-07-23,Brazil,38,Smart TV,193,highly_interested
2343,Standard,30-07-22,11-07-23,Mexico,34,Laptop,192,highly_interested
2344,Premium,27-07-22,13-07-23,Spain,44,Tablet,194,highly_interested
2345,Basic,21-07-22,10-07-23,Italy,39,Smartphone,191,highly_interested
2346,Premium,20-07-22,12-07-23,Spain,43,Smartphone,193,highly_interested
2347,Basic,16-07-22,10-07-23,Spain,49,Smart TV,191,highly_interested
2348,Standard,16-07-22,12-07-23,United States,48,Smart TV,193,highly_interested
2349,Standard,14-07-22,11-07-23,Canada,47,Tablet,192,highly_interested
2350,Basic,14-07-22,13-07-23,United States,27,Laptop,194,highly_interested
2351,Premium,15-07-22,10-07-23,United States,40,Smartphone,191,highly_interested
2352,Basic,16-07-22,12-07-23,Canada,43,Smart TV,193,highly_interested
2353,Standard,18-07-22,10-07-23,United Kingdom,30,Laptop,191,highly_interested
2354,Premium,19-07-22,13-07-23,Australia,43,Smart TV,194,highly_interested
2355,Basic,22-07-22,10-07-23,Germany,49,Laptop,191,highly_interested
2356,Premium,25-07-22,12-07-23,France,47,Smartphone,193,highly_interested
2357,Basic,26-07-22,11-07-23,Brazil,33,Smartphone,192,highly_interested
2358,Standard,04-08-22,14-07-23,Mexico,48,Smartphone,195,highly_interested
2359,Standard,12-08-22,11-07-23,Spain,31,Laptop,192,highly_interested
2360,Basic,14-08-22,11-07-23,Italy,30,Tablet,192,highly_interested
2361,Premium,16-08-22,13-07-23,Spain,34,Smartphone,194,highly_interested
2362,Basic,17-08-22,14-07-23,Spain,37,Smartphone,195,highly_interested
2363,Standard,22-08-22,11-07-23,United States,44,Smart TV,192,highly_interested
2364,Premium,26-08-22,11-07-23,Canada,28,Smart TV,192,highly_interested
2365,Basic,06-09-22,13-07-23,United States,47,Smartphone,194,highly_interested
2366,Premium,09-09-22,13-07-23,United States,43,Smart TV,194,highly_interested
2367,Basic,17-09-22,10-07-23,Canada,51,Tablet,191,highly_interested
2368,Standard,19-09-22,11-07-23,United Kingdom,50,Laptop,192,highly_interested
2369,Standard,24-09-22,13-07-23,Australia,40,Smartphone,194,highly_interested
2370,Basic,29-09-22,12-07-23,Germany,31,Laptop,193,highly_interested
2371,Premium,03-10-22,10-07-23,France,29,Smartphone,191,highly_interested
2372,Basic,07-10-22,10-07-23,Brazil,38,Tablet,191,highly_interested
2373,Standard,14-10-22,13-07-23,Mexico,47,Tablet,194,highly_interested
2374,Premium,16-10-22,12-07-23,Spain,30,Tablet,193,highly_interested
2375,Basic,18-10-22,10-07-23,Italy,42,Laptop,191,highly_interested
2376,Premium,19-10-22,12-07-23,Spain,49,Smart TV,193,highly_interested
2377,Basic,20-10-22,12-07-23,Spain,50,Tablet,193,highly_interested
2378,Standard,22-10-22,11-07-23,United States,51,Smart TV,192,highly_interested
2379,Standard,25-10-22,09-07-23,Canada,47,Smartphone,190,highly_interested
2380,Basic,27-10-22,12-07-23,United States,36,Smartphone,193,highly_interested
2381,Premium,30-10-22,11-07-23,United States,30,Laptop,192,highly_interested
2382,Basic,01-11-22,11-07-23,Canada,34,Tablet,192,highly_interested
2383,Standard,05-11-22,10-07-23,United Kingdom,35,Tablet,191,highly_interested
2384,Premium,07-11-22,12-07-23,Australia,30,Smart TV,193,highly_interested
2385,Basic,08-11-22,11-07-23,Germany,30,Tablet,192,highly_interested
2386,Premium,10-11-22,12-07-23,France,41,Smartphone,193,highly_interested
2387,Basic,11-11-22,10-07-23,Brazil,39,Smartphone,191,highly_interested
2388,Standard,12-11-22,12-07-23,Mexico,30,Tablet,193,highly_interested
2389,Standard,11-11-22,12-07-23,Spain,36,Smart TV,193,highly_interested
2390,Basic,11-11-22,12-07-23,Italy,33,Smartphone,193,highly_interested
2391,Premium,12-11-22,10-07-23,Spain,35,Tablet,191,highly_interested
2392,Basic,11-11-22,12-07-23,Spain,46,Tablet,193,highly_interested
2393,Standard,07-11-22,11-07-23,United States,51,Tablet,192,highly_interested
2394,Premium,05-11-22,12-07-23,Canada,42,Smartphone,193,highly_interested
2395,Basic,02-11-22,11-07-23,United States,30,Smart TV,192,highly_interested
2396,Basic,31-10-22,13-07-23,United States,45,Smartphone,194,highly_interested
2397,Basic,29-10-22,11-07-23,Canada,27,Smartphone,192,highly_interested
2398,Standard,25-10-22,11-07-23,United Kingdom,41,Smart TV,192,highly_interested
2399,Premium,23-10-22,10-07-23,Australia,35,Tablet,191,highly_interested
2400,Basic,17-10-22,13-07-23,Germany,30,Laptop,194,highly_interested
2401,Basic,16-10-22,11-07-23,France,35,Laptop,192,highly_interested
2402,Premium,05-10-22,11-07-23,Brazil,47,Smartphone,192,highly_interested
2403,Standard,17-09-22,11-07-23,Mexico,41,Laptop,192,highly_interested
2404,Standard,17-09-22,12-07-23,Spain,48,Tablet,193,highly_interested
2405,Basic,06-09-22,11-07-23,Italy,32,Smart TV,192,highly_interested
2406,Premium,30-08-22,15-07-23,Spain,35,Smart TV,196,highly_interested
2407,Standard,29-08-22,11-07-23,Spain,31,Smartphone,192,highly_interested
2408,Basic,25-08-22,13-07-23,United States,45,Smartphone,194,highly_interested
2409,Standard,03-08-22,11-07-23,Canada,38,Laptop,192,highly_interested
2410,Premium,02-08-22,14-07-23,United States,34,Smartphone,195,highly_interested
2411,Basic,02-08-22,11-07-23,United States,37,Smartphone,192,highly_interested
2412,Premium,01-08-22,13-07-23,Canada,27,Smart TV,194,highly_interested
2413,Standard,31-07-22,11-07-23,United Kingdom,44,Tablet,192,highly_interested
2414,Basic,22-07-22,13-07-23,Australia,46,Smart TV,194,highly_interested
2415,Standard,22-07-22,11-07-23,Germany,37,Smart TV,192,highly_interested
2416,Premium,19-07-22,13-07-23,France,44,Tablet,194,highly_interested
2417,Basic,17-07-22,11-07-23,Brazil,29,Smart TV,192,highly_interested
2418,Standard,16-07-22,13-07-23,Mexico,28,Laptop,194,highly_interested
2419,Premium,16-07-22,11-07-23,Spain,50,Smart TV,192,highly_interested
2420,Basic,16-07-22,13-07-23,Italy,39,Laptop,194,highly_interested
2421,Premium,16-07-22,11-07-23,Spain,34,Smart TV,192,highly_interested
2422,Basic,17-07-22,12-07-23,Spain,40,Smart TV,193,highly_interested
2423,Standard,19-07-22,11-07-23,United States,30,Laptop,192,highly_interested
2424,Standard,20-07-22,14-07-23,Canada,41,Laptop,195,highly_interested
2425,Basic,21-07-22,10-07-23,United States,39,Tablet,191,highly_interested
2426,Premium,23-07-22,12-07-23,United States,51,Smartphone,193,highly_interested
2427,Basic,03-08-22,14-07-23,Canada,28,Smartphone,195,highly_interested
2428,Standard,06-08-22,15-07-23,United Kingdom,30,Tablet,196,highly_interested
2429,Premium,10-08-22,12-07-23,Australia,30,Smartphone,193,highly_interested
2430,Basic,13-08-22,11-07-23,Germany,44,Tablet,192,highly_interested
2431,Premium,15-08-22,14-07-23,France,29,Smart TV,195,highly_interested
2432,Basic,19-08-22,14-07-23,Brazil,28,Tablet,195,highly_interested
2433,Standard,22-08-22,11-07-23,Mexico,48,Tablet,192,highly_interested
2434,Standard,28-08-22,11-07-23,Spain,42,Smart TV,192,highly_interested
2435,Basic,06-09-22,13-07-23,Italy,39,Smartphone,194,highly_interested
2436,Premium,16-09-22,13-07-23,Spain,44,Smart TV,194,highly_interested
2437,Basic,18-09-22,11-07-23,Spain,49,Smart TV,192,highly_interested
2438,Standard,23-09-22,11-07-23,United States,49,Smart TV,192,highly_interested
2439,Premium,28-09-22,13-07-23,Canada,36,Laptop,194,highly_interested
2440,Basic,29-09-22,12-07-23,United States,50,Laptop,193,highly_interested
2441,Premium,07-10-22,10-07-23,United States,49,Smartphone,191,highly_interested
2442,Basic,08-10-22,12-07-23,Canada,36,Smartphone,193,highly_interested
2443,Standard,10-10-22,13-07-23,United Kingdom,28,Laptop,194,highly_interested
2444,Standard,14-10-22,12-07-23,Australia,45,Smartphone,193,highly_interested
2445,Basic,16-10-22,10-07-23,Germany,31,Smartphone,191,highly_interested
2446,Premium,18-10-22,12-07-23,France,46,Tablet,193,highly_interested
2447,Basic,21-10-22,12-07-23,Brazil,27,Tablet,193,highly_interested
2448,Standard,24-10-22,12-07-23,Mexico,43,Tablet,193,highly_interested
2449,Premium,27-10-22,09-07-23,Spain,51,Smart TV,190,highly_interested
2450,Basic,29-10-22,13-07-23,Italy,47,Smartphone,194,highly_interested
2451,Premium,31-10-22,12-07-23,Spain,48,Tablet,193,highly_interested
2452,Basic,04-11-22,13-07-23,Spain,31,Tablet,194,highly_interested
2453,Standard,06-11-22,11-07-23,United States,48,Smartphone,192,highly_interested
2454,Standard,08-11-22,13-07-23,Canada,36,Smartphone,194,highly_interested
2455,Basic,09-11-22,11-07-23,United States,38,Tablet,192,highly_interested
2456,Premium,11-11-22,13-07-23,United States,39,Smartphone,194,highly_interested
2457,Basic,12-11-22,10-07-23,Canada,48,Tablet,191,highly_interested
2458,Standard,12-11-22,12-07-23,United Kingdom,30,Smart TV,193,highly_interested
2459,Premium,12-11-22,12-07-23,Australia,30,Smart TV,193,highly_interested
2460,Basic,12-11-22,13-07-23,Germany,35,Smart TV,194,highly_interested
2461,Premium,13-11-22,12-07-23,France,41,Laptop,193,highly_interested
2462,Basic,13-11-22,13-07-23,Brazil,40,Smart TV,194,highly_interested
2463,Standard,12-11-22,11-07-23,Mexico,50,Smart TV,192,highly_interested
2464,Standard,05-11-22,12-07-23,Spain,42,Smartphone,193,highly_interested
2465,Basic,03-11-22,11-07-23,Italy,30,Tablet,192,highly_interested
2466,Premium,30-10-22,14-07-23,Spain,34,Laptop,195,highly_interested
2467,Basic,26-10-22,11-07-23,Spain,40,Smartphone,192,highly_interested
2468,Standard,24-10-22,12-07-23,United States,47,Smartphone,193,highly_interested
2469,Premium,24-10-22,11-07-23,Canada,36,Laptop,192,highly_interested
2470,Basic,20-10-22,13-07-23,United States,50,Tablet,194,highly_interested
2471,Basic,17-10-22,11-07-23,United States,46,Smartphone,192,highly_interested
2472,Basic,29-09-22,14-07-23,Canada,27,Tablet,195,highly_interested
2473,Standard,28-09-22,11-07-23,United Kingdom,39,Laptop,192,highly_interested
2474,Premium,06-09-22,12-07-23,Australia,49,Smart TV,193,highly_interested
2475,Basic,05-09-22,11-07-23,Germany,37,Tablet,192,highly_interested
2476,Basic,31-08-22,15-07-23,France,28,Tablet,196,highly_interested
2477,Premium,30-08-22,12-07-23,Brazil,40,Laptop,193,highly_interested
2478,Standard,16-08-22,13-07-23,Mexico,47,Tablet,194,highly_interested
2479,Standard,16-08-22,11-07-23,Spain,51,Laptop,192,highly_interested
2480,Basic,07-08-22,14-07-23,Italy,47,Laptop,195,highly_interested
2481,Premium,05-08-22,12-07-23,Spain,33,Laptop,193,highly_interested
2482,Standard,06-08-22,14-07-23,Spain,37,Laptop,195,highly_interested
2483,Basic,28-07-22,11-07-23,United States,42,Laptop,192,highly_interested
2484,Standard,29-07-22,13-07-23,Canada,50,Smart TV,194,highly_interested
2485,Premium,25-07-22,12-07-23,United States,47,Tablet,193,highly_interested
2486,Basic,25-07-22,14-07-23,United States,40,Smartphone,195,highly_interested
2487,Premium,25-07-22,12-07-23,Canada,35,Smart TV,193,highly_interested
2488,Standard,18-07-22,13-07-23,United Kingdom,29,Smartphone,194,highly_interested
2489,Basic,17-07-22,12-07-23,Australia,48,Smartphone,193,highly_interested
2490,Standard,17-07-22,15-07-23,Germany,35,Smart TV,196,highly_interested
2491,Premium,18-07-22,11-07-23,France,41,Smartphone,192,highly_interested
2492,Basic,19-07-22,12-07-23,Brazil,29,Laptop,193,highly_interested
2493,Standard,20-07-22,11-07-23,Mexico,33,Smart TV,192,highly_interested
2494,Premium,21-07-22,15-07-23,Spain,36,Smart TV,196,highly_interested
2495,Basic,23-07-22,12-07-23,Italy,43,Laptop,193,highly_interested
2496,Premium,25-07-22,12-07-23,Spain,28,Smart TV,193,highly_interested
